code,name
230904,黑龙江省七台河市茄子河区
230921,黑龙江省七台河市勃利县
231000,黑龙江省牡丹江市
231001,黑龙江省牡丹江市市辖区
231002,黑龙江省牡丹江市东安区
231003,黑龙江省牡丹江市阳明区
231004,黑龙江省牡丹江市爱民区
231005,黑龙江省牡丹江市西安区
231024,黑龙江省牡丹江市东宁县
231025,黑龙江省牡丹江市林口县
231081,黑龙江省牡丹江市绥芬河市
231083,黑龙江省牡丹江市海林市
231084,黑龙江省牡丹江市宁安市
231085,黑龙江省牡丹江市穆棱市
231100,黑龙江省黑河市
231101,黑龙江省黑河市市辖区
231102,黑龙江省黑河市爱辉区
231121,黑龙江省黑河市嫩江县
231123,黑龙江省黑河市逊克县
231124,黑龙江省黑河市孙吴县
231181,黑龙江省黑河市北安市
231182,黑龙江省黑河市五大连池市
232300,黑龙江省绥化市
232301,黑龙江省绥化市市辖区
232302,黑龙江省绥化市安达市
232303,黑龙江省绥化市肇东市
232304,黑龙江省绥化市海伦市
232324,黑龙江省绥化市望奎县
232325,黑龙江省绥化市兰西县
232326,黑龙江省绥化市青冈县
232330,黑龙江省绥化市庆安县
232331,黑龙江省绥化市明水县
232332,黑龙江省绥化市绥棱县
232700,黑龙江省大兴安岭地区
232721,黑龙江省大兴安岭地区呼玛县
232722,黑龙江省大兴安岭地区塔河县
232723,黑龙江省大兴安岭地区漠河县
310000,上海市
310100,上海市市辖区
310101,上海市黄浦区
310102,上海市南市区
310103,上海市卢湾区
310104,上海市徐汇区
310105,上海市长宁区
310106,上海市静安区
310107,上海市普陀区
310108,上海市闸北区
310109,上海市虹口区
310110,上海市杨浦区
310112,上海市闵行区
310113,上海市宝山区
310114,上海市嘉定区
310115,上海市浦东新区
310116,上海市金山区
310117,上海市松江区
310200,上海市县
310120,上海市奉贤区
310118,上海市青浦区
310230,上海市崇明县
320000,江苏省
320100,江苏省南京市
320101,江苏省南京市市辖区
320102,江苏省南京市玄武区
320103,江苏省南京市白下区
320104,江苏省南京市秦淮区
320105,江苏省南京市建邺区
320106,江苏省南京市鼓楼区
320107,江苏省南京市下关区
320111,江苏省南京市浦口区
320112,江苏省南京市大厂区
320113,江苏省南京市栖霞区
320114,江苏省南京市雨花台区
320115,江苏省南京市江宁区
320116,江苏省南京市六合区
320124,江苏省南京市溧水区
320125,江苏省南京市高淳区
320200,江苏省无锡市
320201,江苏省无锡市市辖区
320202,江苏省无锡市崇安区
320203,江苏省无锡市南长区
320204,江苏省无锡市北塘区
320211,江苏省无锡市郊区
320281,江苏省无锡市江阴市
320282,江苏省无锡市宜兴市
320205,江苏省无锡市锡山区
320300,江苏省徐州市
320301,江苏省徐州市市辖区
320302,江苏省徐州市鼓楼区
320303,江苏省徐州市云龙区
320304,江苏省徐州市九里区
320305,江苏省徐州市贾汪区
320311,江苏省徐州市泉山区
320321,江苏省徐州市丰县
320322,江苏省徐州市沛县
320323,江苏省徐州市铜山县
320324,江苏省徐州市睢宁县
320381,江苏省徐州市新沂市
320382,江苏省徐州市邳州市
320400,江苏省常州市
320401,江苏省常州市市辖区
320402,江苏省常州市天宁区
320404,江苏省常州市钟楼区
320405,江苏省常州市戚墅堰区
320411,江苏省常州市郊区
320481,江苏省常州市溧阳市
320482,江苏省常州市金坛市
320483,江苏省常州市武进市
320500,江苏省苏州市
320501,江苏省苏州市市辖区
320508,江苏省苏州市姑苏区
320505,江苏省苏州市虎丘区
320506,江苏省苏州市吴中区
320507,江苏省苏州市相城区
320511,江苏省苏州市郊区
320581,江苏省苏州市常熟市
320582,江苏省苏州市张家港市
320583,江苏省苏州市昆山市
320584,江苏省苏州市吴江区
320585,江苏省苏州市太仓市
320600,江苏省南通市
320601,江苏省南通市市辖区
320602,江苏省南通市崇川区
320611,江苏省南通市港闸区
320621,江苏省南通市海安县
320623,江苏省南通市如东县
320681,江苏省南通市启东市
320682,江苏省南通市如皋市
320612,江苏省南通市通州区
320684,江苏省南通市海门市
320700,江苏省连云港市
320701,江苏省连云港市市辖区
320703,江苏省连云港市连云区
320704,江苏省连云港市云台区
320705,江苏省连云港市新浦区
320706,江苏省连云港市海州区
320721,江苏省连云港市赣榆县
320722,江苏省连云港市东海县
320723,江苏省连云港市灌云县
320724,江苏省连云港市灌南县
320800,江苏省淮阴市
320801,江苏省淮阴市市辖区
320802,江苏省淮阴市清河区
320811,江苏省淮阴市清浦区
320821,江苏省淮阴市淮阴县
320826,江苏省淮阴市涟水县
320829,江苏省淮阴市洪泽县
320830,江苏省淮阴市盱眙县
320831,江苏省淮阴市金湖县
320882,江苏省淮阴市淮安市
320900,江苏省盐城市
320901,江苏省盐城市市辖区
320902,江苏省盐城市城区
320921,江苏省盐城市响水县
320922,江苏省盐城市滨海县
320923,江苏省盐城市阜宁县
320924,江苏省盐城市射阳县
320925,江苏省盐城市建湖县
320928,江苏省盐城市盐都县
320981,江苏省盐城市东台市
320982,江苏省盐城市大丰市
321000,江苏省扬州市
321001,江苏省扬州市市辖区
321002,江苏省扬州市广陵区
321011,江苏省扬州市郊区
321023,江苏省扬州市宝应县
321027,江苏省扬州市邗江县
321081,江苏省扬州市仪征市
321084,江苏省扬州市高邮市
321088,江苏省扬州市江都市
321100,江苏省镇江市
321101,江苏省镇江市市辖区
321102,江苏省镇江市京口区
321111,江苏省镇江市润州区
321121,江苏省镇江市丹徒县
321181,江苏省镇江市丹阳市
321182,江苏省镇江市扬中市
321183,江苏省镇江市句容市
321200,江苏省泰州市
321201,江苏省泰州市市辖区
321202,江苏省泰州市海陵区
321203,江苏省泰州市高港区
321281,江苏省泰州市兴化市
321282,江苏省泰州市靖江市
321283,江苏省泰州市泰兴市
321284,江苏省泰州市姜堰市
321300,江苏省宿迁市
321301,江苏省宿迁市市辖区
321302,江苏省宿迁市宿城区
321321,江苏省宿迁市宿豫县
321322,江苏省宿迁市沭阳县
321323,江苏省宿迁市泗阳县
321324,江苏省宿迁市泗洪县
330000,浙江省
330100,浙江省杭州市
330101,浙江省杭州市市辖区
330102,浙江省杭州市上城区
330103,浙江省杭州市下城区
330104,浙江省杭州市江干区
330105,浙江省杭州市拱墅区
330106,浙江省杭州市西湖区
330108,浙江省杭州市滨江区
330122,浙江省杭州市桐庐县
330127,浙江省杭州市淳安县
330181,浙江省杭州市萧山市
330182,浙江省杭州市建德市
330183,浙江省杭州市富阳市
330184,浙江省杭州市余杭市
330185,浙江省杭州市临安市
330200,浙江省宁波市
330201,浙江省宁波市市辖区
330203,浙江省宁波市海曙区
330204,浙江省宁波市江东区
330205,浙江省宁波市江北区
330206,浙江省宁波市北仑区
330211,浙江省宁波市镇海区
330225,浙江省宁波市象山县
330226,浙江省宁波市宁海县
330227,浙江省宁波市鄞县
330281,浙江省宁波市余姚市
330282,浙江省宁波市慈溪市
330283,浙江省宁波市奉化市
330300,浙江省温州市
330301,浙江省温州市市辖区
330302,浙江省温州市鹿城区
330303,浙江省温州市龙湾区
330304,浙江省温州市瓯海区
330322,浙江省温州市洞头县
330324,浙江省温州市永嘉县
330326,浙江省温州市平阳县
330327,浙江省温州市苍南县
330328,浙江省温州市文成县
330329,浙江省温州市泰顺县
330381,浙江省温州市瑞安市
330382,浙江省温州市乐清市
330400,浙江省嘉兴市
330401,浙江省嘉兴市市辖区
330402,浙江省嘉兴市秀城区
330411,浙江省嘉兴市郊区
330421,浙江省嘉兴市嘉善县
330424,浙江省嘉兴市海盐县
330481,浙江省嘉兴市海宁市
330482,浙江省嘉兴市平湖市
330483,浙江省嘉兴市桐乡市
330500,浙江省湖州市
330501,浙江省湖州市市辖区
330521,浙江省湖州市德清县
330522,浙江省湖州市长兴县
330523,浙江省湖州市安吉县
330600,浙江省绍兴市
330601,浙江省绍兴市市辖区
330602,浙江省绍兴市越城区
330621,浙江省绍兴市绍兴县
330624,浙江省绍兴市新昌县
330681,浙江省绍兴市诸暨市
330682,浙江省绍兴市上虞市
330683,浙江省绍兴市嵊州市
330700,浙江省金华市
330701,浙江省金华市市辖区
330702,浙江省金华市婺城区
330721,浙江省金华市金华县
330723,浙江省金华市武义县
330726,浙江省金华市浦江县
330727,浙江省金华市磐安县
330781,浙江省金华市兰溪市
330782,浙江省金华市义乌市
330783,浙江省金华市东阳市
330784,浙江省金华市永康市
330800,浙江省衢州市
330801,浙江省衢州市市辖区
330802,浙江省衢州市柯城区
330821,浙江省衢州市衢县
330822,浙江省衢州市常山县
330824,浙江省衢州市开化县
330825,浙江省衢州市龙游县
330881,浙江省衢州市江山市
330900,浙江省舟山市
330901,浙江省舟山市市辖区
330902,浙江省舟山市定海区
330903,浙江省舟山市普陀区
330921,浙江省舟山市岱山县
330922,浙江省舟山市嵊泗县
331000,浙江省台州市
331001,浙江省台州市市辖区
331002,浙江省台州市椒江区
331003,浙江省台州市黄岩区
331004,浙江省台州市路桥区
331021,浙江省台州市玉环县
331022,浙江省台州市三门县
331023,浙江省台州市天台县
331024,浙江省台州市仙居县
331081,浙江省台州市温岭市
331082,浙江省台州市临海市
332500,浙江省丽水市
332501,浙江省丽水市市辖区
332502,浙江省丽水市龙泉市
332522,浙江省丽水市青田县
332523,浙江省丽水市云和县
332525,浙江省丽水市庆元县
332526,浙江省丽水市缙云县
332527,浙江省丽水市遂昌县
332528,浙江省丽水市松阳县
332529,浙江省丽水市景宁畲族自治县
340000,安徽省
340100,安徽省合肥市
340101,安徽省合肥市市辖区
340102,安徽省合肥市东市区
340103,安徽省合肥市中市区
340104,安徽省合肥市西市区
340111,安徽省合肥市郊区
340121,安徽省合肥市长丰县
340122,安徽省合肥市肥东县
340123,安徽省合肥市肥西县
340200,安徽省芜湖市
340201,安徽省芜湖市市辖区
340202,安徽省芜湖市镜湖区
340203,安徽省芜湖市马塘区
340204,安徽省芜湖市新芜区
340207,安徽省芜湖市鸠江区
340221,安徽省芜湖市芜湖县
340222,安徽省芜湖市繁昌县
340223,安徽省芜湖市南陵县
340300,安徽省蚌埠市
340301,安徽省蚌埠市市辖区
340302,安徽省蚌埠市东市区
340303,安徽省蚌埠市中市区
340304,安徽省蚌埠市西市区
340311,安徽省蚌埠市郊区
340321,安徽省蚌埠市怀远县
340322,安徽省蚌埠市五河县
340323,安徽省蚌埠市固镇县
340400,安徽省淮南市
340401,安徽省淮南市市辖区
340402,安徽省淮南市大通区
340403,安徽省淮南市田家庵区
340404,安徽省淮南市谢家集区
340405,安徽省淮南市八公山区
340406,安徽省淮南市潘集区
340421,安徽省淮南市凤台县
340500,安徽省马鞍山市
340501,安徽省马鞍山市市辖区
340502,安徽省马鞍山市金家庄区
340503,安徽省马鞍山市花山区
340504,安徽省马鞍山市雨山区
340505,安徽省马鞍山市向山区
340521,安徽省马鞍山市当涂县
340600,安徽省淮北市
340601,安徽省淮北市市辖区
340602,安徽省淮北市杜集区
340603,安徽省淮北市相山区
340604,安徽省淮北市烈山区
340621,安徽省淮北市濉溪县
340700,安徽省铜陵市
340701,安徽省铜陵市市辖区
340702,安徽省铜陵市铜官山区
340703,安徽省铜陵市狮子山区
340711,安徽省铜陵市郊区
340721,安徽省铜陵市铜陵县
340800,安徽省安庆市
340801,安徽省安庆市市辖区
340802,安徽省安庆市迎江区
340803,安徽省安庆市大观区
340811,安徽省安庆市郊区
340822,安徽省安庆市怀宁县
340823,安徽省安庆市枞阳县
340824,安徽省安庆市潜山县
340825,安徽省安庆市太湖县
340826,安徽省安庆市宿松县
340827,安徽省安庆市望江县
340828,安徽省安庆市岳西县
340881,安徽省安庆市桐城市
341000,安徽省黄山市
341001,安徽省黄山市市辖区
341002,安徽省黄山市屯溪区
341003,安徽省黄山市黄山区
341004,安徽省黄山市徽州区
341021,安徽省黄山市歙县
341022,安徽省黄山市休宁县
341023,安徽省黄山市黟县
341024,安徽省黄山市祁门县
341100,安徽省滁州市
341101,安徽省滁州市市辖区
341102,安徽省滁州市琅琊区
341103,安徽省滁州市南谯区
341122,安徽省滁州市来安县
341124,安徽省滁州市全椒县
341125,安徽省滁州市定远县
341126,安徽省滁州市凤阳县
341181,安徽省滁州市天长市
341182,安徽省滁州市明光市
341200,安徽省阜阳市
341201,安徽省阜阳市市辖区
341202,安徽省阜阳市颍州区
341203,安徽省阜阳市颍东区
341204,安徽省阜阳市颍泉区
341221,安徽省阜阳市临泉县
341222,安徽省阜阳市太和县
341223,安徽省阜阳市涡阳县
341224,安徽省阜阳市蒙城县
341225,安徽省阜阳市阜南县
341226,安徽省阜阳市颍上县
341227,安徽省阜阳市利辛县
341281,安徽省阜阳市亳州市
341282,安徽省阜阳市界首市
341300,安徽省宿州市
341301,安徽省宿州市市辖区
341302,安徽省宿州市甬桥区
341321,安徽省宿州市砀山县
341322,安徽省宿州市萧县
341323,安徽省宿州市灵璧县
341324,安徽省宿州市泗县
342400,安徽省六安市
342401,安徽省六安市市辖区
342422,安徽省六安市寿县
342423,安徽省六安市霍邱县
342425,安徽省六安市舒城县
342426,安徽省六安市金寨县
342427,安徽省六安市霍山县
342500,安徽省宣城市
342501,安徽省宣城市市辖区
342502,安徽省宣城市宁国市
342522,安徽省宣城市郎溪县
342523,安徽省宣城市广德县
342529,安徽省宣城市泾县
342530,安徽省宣城市旌德县
342531,安徽省宣城市绩溪县
342600,安徽省巢湖市
342601,安徽省巢湖市市辖区
342622,安徽省巢湖市庐江县
342623,安徽省巢湖市无为县
342625,安徽省巢湖市含山县
342626,安徽省巢湖市和县
342900,安徽省池州市
342901,安徽省池州市贵池市
342921,安徽省池州市东至县
342922,安徽省池州市石台县
342923,安徽省池州市青阳县
350000,福建省
350100,福建省福州市
350101,福建省福州市市辖区
350102,福建省福州市鼓楼区
350103,福建省福州市台江区
350104,福建省福州市仓山区
350105,福建省福州市马尾区
350111,福建省福州市晋安区
350121,福建省福州市闽侯县
350122,福建省福州市连江县
350123,福建省福州市罗源县
350124,福建省福州市闽清县
350125,福建省福州市永泰县
350128,福建省福州市平潭县
350181,福建省福州市福清市
350182,福建省福州市长乐市
350200,福建省厦门市
350201,福建省厦门市市辖区
350202,福建省厦门市鼓浪屿区
350203,福建省厦门市思明区
350204,福建省厦门市开元区
350205,福建省厦门市杏林区
350206,福建省厦门市湖里区
350211,福建省厦门市集美区
350212,福建省厦门市同安区
350300,福建省莆田市
350301,福建省莆田市市辖区
350302,福建省莆田市城厢区
350303,福建省莆田市涵江区
350321,福建省莆田市莆田县
350322,福建省莆田市仙游县
350400,福建省三明市
350401,福建省三明市市辖区
350402,福建省三明市梅列区
350403,福建省三明市三元区
350421,福建省三明市明溪县
350423,福建省三明市清流县
350424,福建省三明市宁化县
350425,福建省三明市大田县
350426,福建省三明市尤溪县
350427,福建省三明市沙县
350428,福建省三明市将乐县
350429,福建省三明市泰宁县
350430,福建省三明市建宁县
350481,福建省三明市永安市
350500,福建省泉州市
350501,福建省泉州市市辖区
350502,福建省泉州市鲤城区
350503,福建省泉州市丰泽区
350504,福建省泉州市洛江区
350521,福建省泉州市惠安县
350524,福建省泉州市安溪县
350525,福建省泉州市永春县
350526,福建省泉州市德化县
350527,福建省泉州市金门县
350581,福建省泉州市石狮市
350582,福建省泉州市晋江市
350583,福建省泉州市南安市
350600,福建省漳州市
350601,福建省漳州市市辖区
350602,福建省漳州市芗城区
350603,福建省漳州市龙文区
350622,福建省漳州市云霄县
350623,福建省漳州市漳浦县
350624,福建省漳州市诏安县
350625,福建省漳州市长泰县
350626,福建省漳州市东山县
350627,福建省漳州市南靖县
350628,福建省漳州市平和县
350629,福建省漳州市华安县
350681,福建省漳州市龙海市
350700,福建省南平市
350701,福建省南平市市辖区
350702,福建省南平市延平区
350721,福建省南平市顺昌县
350722,福建省南平市浦城县
350723,福建省南平市光泽县
350724,福建省南平市松溪县
350725,福建省南平市政和县
350781,福建省南平市邵武市
350782,福建省南平市武夷山市
350783,福建省南平市建瓯市
350784,福建省南平市建阳市
350800,福建省龙岩市
350801,福建省龙岩市市辖区
350802,福建省龙岩市新罗区
350821,福建省龙岩市长汀县
350822,福建省龙岩市永定县
350823,福建省龙岩市上杭县
350824,福建省龙岩市武平县
350825,福建省龙岩市连城县
350881,福建省龙岩市漳平市
352200,福建省宁德市
352201,福建省宁德市市辖区
352202,福建省宁德市福安市
352203,福建省宁德市福鼎市
352225,福建省宁德市霞浦县
352227,福建省宁德市古田县
352228,福建省宁德市屏南县
352229,福建省宁德市寿宁县
352230,福建省宁德市周宁县
352231,福建省宁德市柘荣县
360000,江西省
360100,江西省南昌市
360101,江西省南昌市市辖区
360102,江西省南昌市东湖区
360103,江西省南昌市西湖区
360104,江西省南昌市青云谱区
360105,江西省南昌市湾里区
360111,江西省南昌市郊区
360121,江西省南昌市南昌县
360122,江西省南昌市新建县
360123,江西省南昌市安义县
360124,江西省南昌市进贤县
360200,江西省景德镇市
360201,江西省景德镇市市辖区
360202,江西省景德镇市昌江区
360203,江西省景德镇市珠山区
360222,江西省景德镇市浮梁县
360281,江西省景德镇市乐平市
360300,江西省萍乡市
360301,江西省萍乡市市辖区
360302,江西省萍乡市安源区
360313,江西省萍乡市湘东区
360321,江西省萍乡市莲花县
360322,江西省萍乡市上栗县
360323,江西省萍乡市芦溪县
360400,江西省九江市
360401,江西省九江市市辖区
360402,江西省九江市庐山区
360403,江西省九江市浔阳区
360421,江西省九江市九江县
360423,江西省九江市武宁县
360424,江西省九江市修水县
360425,江西省九江市永修县
360426,江西省九江市德安县
360427,江西省九江市星子县
360428,江西省九江市都昌县
360429,江西省九江市湖口县
360430,江西省九江市彭泽县
360481,江西省九江市瑞昌市
360500,江西省新余市
360501,江西省新余市市辖区
360502,江西省新余市渝水区
360521,江西省新余市分宜县
360600,江西省鹰潭市
360601,江西省鹰潭市市辖区
360602,江西省鹰潭市月湖区
360622,江西省鹰潭市余江县
360681,江西省鹰潭市贵溪市
360700,江西省赣州市
360701,江西省赣州市市辖区
360702,江西省赣州市章贡区
360721,江西省赣州市赣县
360722,江西省赣州市信丰县
360723,江西省赣州市大余县
360724,江西省赣州市上犹县
360725,江西省赣州市崇义县
360726,江西省赣州市安远县
360727,江西省赣州市龙南县
360728,江西省赣州市定南县
360729,江西省赣州市全南县
360730,江西省赣州市宁都县
360731,江西省赣州市于都县
360732,江西省赣州市兴国县
360733,江西省赣州市会昌县
360734,江西省赣州市寻乌县
360735,江西省赣州市石城县
360781,江西省赣州市瑞金市
360782,江西省赣州市南康市
360900,江西省宜春市
360901,江西省宜春市市辖区
360981,江西省宜春市丰城市
360982,江西省宜春市樟树市
360983,江西省宜春市高安市
360921,江西省宜春市奉新县
360922,江西省宜春市万载县
360923,江西省宜春市上高县
360924,江西省宜春市宜丰县
360925,江西省宜春市靖安县
360926,江西省宜春市铜鼓县
361100,江西省上饶市
361101,江西省上饶市市辖区
361181,江西省上饶市德兴市
361121,江西省上饶市上饶县
361122,江西省上饶市广丰县
361123,江西省上饶市玉山县
361124,江西省上饶市铅山县
361125,江西省上饶市横峰县
361126,江西省上饶市弋阳县
361127,江西省上饶市余干县
361128,江西省上饶市鄱阳县
361129,江西省上饶市万年县
361130,江西省上饶市婺源县
360800,江西省吉安市
360801,江西省吉安市市辖区
360881,江西省吉安市井冈山市
360821,江西省吉安市吉安县
360822,江西省吉安市吉水县
360823,江西省吉安市峡江县
360824,江西省吉安市新干县
360825,江西省吉安市永丰县
360826,江西省吉安市泰和县
360827,江西省吉安市遂川县
360828,江西省吉安市万安县
360829,江西省吉安市安福县
360830,江西省吉安市永新县
361000,江西省抚州市
361001,江西省抚州市市辖区
361021,江西省抚州市南城县
361022,江西省抚州市黎川县
361023,江西省抚州市南丰县
361024,江西省抚州市崇仁县
361025,江西省抚州市乐安县
361026,江西省抚州市宜黄县
361027,江西省抚州市金溪县
361028,江西省抚州市资溪县
361029,江西省抚州市东乡县
361030,江西省抚州市广昌县
370000,山东省
370100,山东省济南市
370101,山东省济南市市辖区
370102,山东省济南市历下区
370103,山东省济南市市中区
370104,山东省济南市槐荫区
370105,山东省济南市天桥区
370112,山东省济南市历城区
370123,山东省济南市长清县
370124,山东省济南市平阴县
370125,山东省济南市济阳县
370126,山东省济南市商河县
370181,山东省济南市章丘市
370200,山东省青岛市
370201,山东省青岛市市辖区
370202,山东省青岛市市南区
370203,山东省青岛市市北区
370205,山东省青岛市四方区
370211,山东省青岛市黄岛区
370212,山东省青岛市崂山区
370213,山东省青岛市李沧区
370214,山东省青岛市城阳区
370281,山东省青岛市胶州市
370282,山东省青岛市即墨市
370283,山东省青岛市平度市
370285,山东省青岛市莱西市
370300,山东省淄博市
370301,山东省淄博市市辖区
370302,山东省淄博市淄川区
370303,山东省淄博市张店区
370304,山东省淄博市博山区
370305,山东省淄博市临淄区
370306,山东省淄博市周村区
370321,山东省淄博市桓台县
370322,山东省淄博市高青县
370323,山东省淄博市沂源县
370400,山东省枣庄市
370401,山东省枣庄市市辖区
370402,山东省枣庄市市中区
370403,山东省枣庄市薛城区
370404,山东省枣庄市峄城区
370405,山东省枣庄市台儿庄区
370406,山东省枣庄市山亭区
370481,山东省枣庄市滕州市
370500,山东省东营市
370501,山东省东营市市辖区
370502,山东省东营市东营区
370503,山东省东营市河口区
370521,山东省东营市垦利县
370522,山东省东营市利津县
370523,山东省东营市广饶县
370600,山东省烟台市
370601,山东省烟台市市辖区
370602,山东省烟台市芝罘区
370611,山东省烟台市福山区
370612,山东省烟台市牟平区
370613,山东省烟台市莱山区
370634,山东省烟台市长岛县
370681,山东省烟台市龙口市
370682,山东省烟台市莱阳市
370683,山东省烟台市莱州市
370684,山东省烟台市蓬莱市
370685,山东省烟台市招远市
370686,山东省烟台市栖霞市
370687,山东省烟台市海阳市
370700,山东省潍坊市
370701,山东省潍坊市市辖区
370702,山东省潍坊市潍城区
370703,山东省潍坊市寒亭区
370704,山东省潍坊市坊子区
370705,山东省潍坊市奎文区
370724,山东省潍坊市临朐县
370725,山东省潍坊市昌乐县
370781,山东省潍坊市青州市
370782,山东省潍坊市诸城市
370783,山东省潍坊市寿光市
370784,山东省潍坊市安丘市
370785,山东省潍坊市高密市
370786,山东省潍坊市昌邑市
370800,山东省济宁市
370801,山东省济宁市市辖区
370802,山东省济宁市市中区
370811,山东省济宁市任城区
370826,山东省济宁市微山县
370827,山东省济宁市鱼台县
370828,山东省济宁市金乡县
370829,山东省济宁市嘉祥县
370830,山东省济宁市汶上县
370831,山东省济宁市泗水县
370832,山东省济宁市梁山县
370881,山东省济宁市曲阜市
370882,山东省济宁市兖州市
370883,山东省济宁市邹城市
370900,山东省泰安市
370901,山东省泰安市市辖区
370902,山东省泰安市泰山区
370911,山东省泰安市郊区
370921,山东省泰安市宁阳县
370923,山东省泰安市东平县
370982,山东省泰安市新泰市
370983,山东省泰安市肥城市
371000,山东省威海市
371001,山东省威海市市辖区
371002,山东省威海市环翠区
371081,山东省威海市文登市
371082,山东省威海市荣成市
371083,山东省威海市乳山市
371100,山东省日照市
371101,山东省日照市市辖区
371102,山东省日照市东港区
371121,山东省日照市五莲县
371122,山东省日照市莒县
371200,山东省莱芜市
371201,山东省莱芜市市辖区
371202,山东省莱芜市莱城区
371203,山东省莱芜市钢城区
371300,山东省临沂市
371301,山东省临沂市市辖区
371302,山东省临沂市兰山区
371311,山东省临沂市罗庄区
371312,山东省临沂市河东区
371321,山东省临沂市沂南县
371322,山东省临沂市郯城县
371323,山东省临沂市沂水县
371324,山东省临沂市苍山县
371325,山东省临沂市费县
371326,山东省临沂市平邑县
371327,山东省临沂市莒南县
371328,山东省临沂市蒙阴县
371329,山东省临沂市临沭县
371400,山东省德州市
371401,山东省德州市市辖区
371402,山东省德州市德城区
371421,山东省德州市陵县
371422,山东省德州市宁津县
371423,山东省德州市庆云县
371424,山东省德州市临邑县
371425,山东省德州市齐河县
371426,山东省德州市平原县
371427,山东省德州市夏津县
371428,山东省德州市武城县
371481,山东省德州市乐陵市
371482,山东省德州市禹城市
371500,山东省聊城市
371501,山东省聊城市市辖区
371502,山东省聊城市东昌府区
371521,山东省聊城市阳谷县
371522,山东省聊城市莘县
371523,山东省聊城市茌平县
371524,山东省聊城市东阿县
371525,山东省聊城市冠县
371526,山东省聊城市高唐县
371581,山东省聊城市临清市
371600,山东省滨州市
371601,山东省滨州市市辖区
371621,山东省滨州市惠民县
371622,山东省滨州市阳信县
371623,山东省滨州市无棣县
371624,山东省滨州市沾化县
371625,山东省滨州市博兴县
371626,山东省滨州市邹平县
371700,山东省菏泽市
371701,山东省菏泽市市辖区
371721,山东省菏泽市曹县
371722,山东省菏泽市单县
371723,山东省菏泽市成武县
371724,山东省菏泽市巨野县
371725,山东省菏泽市郓城县
371726,山东省菏泽市鄄城县
371727,山东省菏泽市定陶县
371728,山东省菏泽市东明县
410000,河南省
410100,河南省郑州市
410101,河南省郑州市市辖区
410102,河南省郑州市中原区
410103,河南省郑州市二七区
410104,河南省郑州市管城回族区
410105,河南省郑州市金水区
410106,河南省郑州市上街区
410108,河南省郑州市邙山区
410122,河南省郑州市中牟县
410181,河南省郑州市巩义市
410182,河南省郑州市荥阳市
410183,河南省郑州市新密市
410184,河南省郑州市新郑市
410185,河南省郑州市登封市
410200,河南省开封市
410201,河南省开封市市辖区
410202,河南省开封市龙亭区
410203,河南省开封市顺河回族区
410204,河南省开封市鼓楼区
410205,河南省开封市南关区
410211,河南省开封市郊区
410221,河南省开封市杞县
410222,河南省开封市通许县
410223,河南省开封市尉氏县
410224,河南省开封市开封县
410225,河南省开封市兰考县
410300,河南省洛阳市
410301,河南省洛阳市市辖区
410302,河南省洛阳市老城区
410303,河南省洛阳市西工区
410304,河南省洛阳市廛河回族区
410305,河南省洛阳市涧西区
410306,河南省洛阳市吉利区
410311,河南省洛阳市郊区
410322,河南省洛阳市孟津县
410323,河南省洛阳市新安县
410324,河南省洛阳市栾川县
410325,河南省洛阳市嵩县
410326,河南省洛阳市汝阳县
410327,河南省洛阳市宜阳县
410328,河南省洛阳市洛宁县
410329,河南省洛阳市伊川县
410381,河南省洛阳市偃师市
410400,河南省平顶山市
410401,河南省平顶山市市辖区
410402,河南省平顶山市新华区
410403,河南省平顶山市卫东区
410404,河南省平顶山市石龙区
410411,河南省平顶山市湛河区
410421,河南省平顶山市宝丰县
410422,河南省平顶山市叶县
410423,河南省平顶山市鲁山县
410425,河南省平顶山市郏县
410481,河南省平顶山市舞钢市
410482,河南省平顶山市汝州市
410500,河南省安阳市
410501,河南省安阳市市辖区
410502,河南省安阳市文峰区
410503,河南省安阳市北关区
410504,河南省安阳市铁西区
410511,河南省安阳市郊区
410522,河南省安阳市安阳县
410523,河南省安阳市汤阴县
410526,河南省安阳市滑县
410527,河南省安阳市内黄县
410581,河南省安阳市林州市
410600,河南省鹤壁市
410601,河南省鹤壁市市辖区
410602,河南省鹤壁市鹤山区
410603,河南省鹤壁市山城区
410611,河南省鹤壁市郊区
410621,河南省鹤壁市浚县
410622,河南省鹤壁市淇县
410700,河南省新乡市
410701,河南省新乡市市辖区
410702,河南省新乡市红旗区
410703,河南省新乡市新华区
410704,河南省新乡市北站区
410711,河南省新乡市郊区
410721,河南省新乡市新乡县
410724,河南省新乡市获嘉县
410725,河南省新乡市原阳县
410726,河南省新乡市延津县
410727,河南省新乡市封丘县
410728,河南省新乡市长垣县
410781,河南省新乡市卫辉市
410782,河南省新乡市辉县市
410800,河南省焦作市
410801,河南省焦作市市辖区
410802,河南省焦作市解放区
410803,河南省焦作市中站区
410804,河南省焦作市马村区
410811,河南省焦作市山阳区
410821,河南省焦作市修武县
410822,河南省焦作市博爱县
410823,河南省焦作市武陟县
410825,河南省焦作市温县
410881,河南省焦作市济源市
410882,河南省焦作市沁阳市
410883,河南省焦作市孟州市
410900,河南省濮阳市
410901,河南省濮阳市市辖区
410902,河南省濮阳市市区
410922,河南省濮阳市清丰县
410923,河南省濮阳市南乐县
410926,河南省濮阳市范县
410927,河南省濮阳市台前县
